ID,Variable 1,Dependency,Variable 2
170,Event_CA_ChanceRight_HT,->,Event_CA_ChanceMid_Goal_HT
171,Event_CA_ChanceRight_HT,->,Event_CA_ChanceRight_Goal_HT
172,Event_CA_Goal_AT,->,Event_CA_ChanceLMR_Goal_AT
173,Event_CA_Goal_AT,->,Goals_AT
174,Event_CA_Goal_HT,->,Event_CA_ChanceDFK_Goal_HT
175,Event_CA_Goal_HT,->,Event_CA_ChanceDFK_HT
176,Event_CA_Goal_HT,->,Event_CA_ChanceIFK_HT
177,Event_CA_Goal_HT,->,Event_CA_ChanceISP_Goal_HT
178,Event_CA_Goal_HT,->,Event_CA_ChanceLMR_Goal_HT
179,Event_CA_Goal_HT,->,Goals_HT
180,Event_CA_HT,->,Event_CA_ChanceDFK_HT
181,Event_CA_HT,->,Event_CA_ChanceIFK_HT
182,Event_CA_HT,->,Event_CA_ChanceLeft_HT
183,Event_CA_HT,->,Event_CA_ChanceMid_HT
184,Event_CA_HT,->,Event_CA_ChanceRight_HT
185,Event_CA_HT,->,Event_CA_Goal_HT
186,Event_CA_HT,->,Event_SEZ_TechCA_HT
187,Event_Normal_AT,->,Event_Normal_ChanceIFK_HT
188,Event_Normal_AT,->,Event_Normal_ChanceLeft_AT
189,Event_Normal_AT,->,Event_Normal_ChanceLeft_Goal_HT
190,Event_Normal_AT,->,Event_Normal_ChanceMid_AT
191,Event_Normal_AT,->,Event_Normal_ChanceMid_Goal_HT
192,Event_Normal_AT,->,Event_Normal_ChancePK_Goal_HT
193,Event_Normal_AT,->,Event_Normal_ChanceRight_AT
194,Event_Normal_AT,->,Event_Normal_ChanceRight_Goal_HT
195,Event_Normal_AT,->,Event_SEZ_PDIM_AT
196,Event_Normal_AT,->,Possession_HT
197,Event_Normal_ChanceDFK_Goal_AT,->,Event_Normal_ChanceDFK_AT
198,Event_Normal_ChanceDFK_Goal_HT,->,Event_Normal_ChanceDFK_HT
199,Event_Normal_ChanceDFK_Goal_HT,->,Event_Normal_ChanceISP_Goal_HT
200,Event_Normal_ChanceDFK_HT,->,Event_Normal_ChanceMid_HT
201,Event_Normal_ChanceDFK_HT,->,Event_Normal_ChanceRight_HT
202,Event_Normal_ChanceIFK_Goal_AT,->,Event_Normal_ChanceDFK_Goal_AT
203,Event_Normal_ChanceIFK_Goal_AT,->,Event_Normal_ChanceIFK_AT
204,Event_Normal_ChanceIFK_Goal_AT,->,Event_Normal_ChancePK_Goal_AT
205,Event_Normal_ChanceIFK_Goal_HT,->,Event_Normal_ChanceISP_Goal_HT
206,Event_Normal_ChanceIFK_HT,->,Event_Normal_ChanceDFK_HT
207,Event_Normal_ChanceIFK_HT,->,Event_Normal_ChanceIFK_Goal_HT
208,Event_Normal_ChanceIFK_HT,->,Event_Normal_ChanceMid_HT
209,Event_Normal_ChanceISP_Goal_AT,->,Event_Normal_ChanceDFK_Goal_AT
210,Event_Normal_ChanceISP_Goal_AT,->,Event_Normal_ChanceIFK_Goal_AT
211,Event_Normal_ChanceISP_Goal_AT,->,Event_Normal_ChanceLSNonTactic_Goal_AT
212,Event_Normal_ChanceISP_Goal_AT,->,Event_Normal_ChanceLS_Goal_AT
213,Event_Normal_ChanceISP_Goal_AT,-,Event_Normal_ChanceMid_Goal_AT
214,Event_Normal_ChanceISP_Goal_AT,->,Event_Normal_ChancePK_Goal_AT
215,Event_Normal_ChanceISP_Goal_AT,->,Event_Normal_Goal_AT
216,Event_Normal_ChanceISP_Goal_HT,->,Event_Normal_Goal_HT
217,Event_Normal_ChanceLRM_Goal_AT,->,Event_Normal_ChanceLS_Goal_AT
218,Event_Normal_ChanceLRM_Goal_AT,->,Event_Normal_Goal_AT
219,Event_Normal_ChanceLRM_Goal_HT,->,Event_Normal_ChanceIFK_HT
220,Event_Normal_ChanceLRM_Goal_HT,->,Event_Normal_Goal_HT
221,Event_Normal_ChanceLSNonTactic_Goal_AT,->,Event_Normal_ChanceLSNonTactic_AT
222,Event_Normal_ChanceLSNonTactic_Goal_AT,->,Event_Normal_ChanceLS_all_Goal_AT
223,Event_Normal_ChanceLSNonTactic_Goal_HT,->,Event_Normal_ChanceLSNonTactic_HT
224,Event_Normal_ChanceLSNonTactic_Goal_HT,->,Event_Normal_ChanceLS_all_Goal_HT
225,Event_Normal_ChanceLS_Goal_AT,->,Event_Normal_ChanceLSNonTactic_Goal_AT
226,Event_Normal_ChanceLS_Goal_AT,->,Event_Normal_ChanceLS_AT
227,Event_Normal_ChanceLS_Goal_AT,->,Event_Normal_ChanceLS_all_Goal_AT
228,Event_Normal_ChanceLS_Goal_AT,->,Normal_chances_missed_AT
229,Event_Normal_ChanceLS_Goal_AT,->,TacticType_AT
230,Event_Normal_ChanceLS_Goal_HT,->,Event_Normal_ChanceLS_all_Goal_HT
231,Event_Normal_ChanceLS_HT,->,Event_Normal_ChanceLS_Goal_HT
232,Event_Normal_ChanceLS_all_Goal_AT,->,Event_Normal_Goal_AT
233,Event_Normal_ChanceLS_all_Goal_HT,->,Event_Normal_Goal_HT
234,Event_Normal_ChanceLeft_AT,->,Event_Normal_ChanceMid_AT
235,Event_Normal_ChanceLRM_Goal_AT,-,Event_Normal_ChanceLeft_Goal_AT
236,Event_Normal_ChanceLeft_Goal_AT,->,Event_Normal_ChanceLeft_AT
237,Event_Normal_ChanceLeft_Goal_HT,->,Event_Normal_ChanceLRM_Goal_HT
238,Event_Normal_ChanceLeft_Goal_HT,->,Event_Normal_ChanceLeft_HT
239,Event_Normal_ChanceLeft_HT,->,Event_Normal_ChanceMid_HT
240,Event_Normal_ChanceMid_AT,->,Event_Normal_ChanceDFK_AT
241,Event_Normal_ChanceMid_AT,->,Event_Normal_ChanceIFK_AT
242,Event_Normal_ChanceMid_Goal_AT,->,Event_Normal_ChanceDFK_AT
243,Event_Normal_ChanceLRM_Goal_AT,-,Event_Normal_ChanceMid_Goal_AT
244,Event_Normal_ChanceLeft_Goal_AT,-,Event_Normal_ChanceMid_Goal_AT
245,Event_Normal_ChanceMid_Goal_AT,->,Event_Normal_ChanceMid_AT
246,Event_Normal_ChanceMid_Goal_AT,-,Event_Normal_ChanceRight_Goal_AT
247,Event_Normal_ChanceMid_Goal_AT,->,TacticType_AT
248,Event_Normal_ChanceMid_Goal_AT,->,Wingers_AT
249,Event_Normal_ChanceMid_Goal_HT,->,Event_Normal_ChanceLRM_Goal_HT
250,Event_Normal_ChanceMid_HT,->,Event_Normal_ChancePK_HT
251,Event_Normal_ChanceDFK_Goal_AT,-,Event_Normal_ChancePK_Goal_AT
252,Event_Normal_ChancePK_Goal_AT,->,Event_Normal_ChancePK_AT
253,Event_Normal_ChancePK_Goal_HT,->,Event_Normal_ChanceISP_Goal_HT
254,Event_Normal_ChancePK_Goal_HT,->,Event_Normal_ChancePK_HT
255,Event_Normal_ChanceRight_AT,->,Event_Normal_ChanceMid_AT
256,Event_Normal_ChanceLRM_Goal_AT,-,Event_Normal_ChanceRight_Goal_AT
257,Event_Normal_ChanceLeft_Goal_AT,-,Event_Normal_ChanceRight_Goal_AT
258,Event_Normal_ChanceRight_Goal_AT,->,Event_Normal_ChanceRight_AT
259,Event_Normal_ChanceRight_Goal_HT,->,Event_Normal_ChanceLRM_Goal_HT
260,Event_Normal_ChanceRight_Goal_HT,->,Event_Normal_ChanceLeft_HT
261,Event_Normal_ChanceRight_Goal_HT,->,Event_Normal_ChanceRight_HT
262,Event_Normal_ChanceRight_HT,->,Event_Normal_ChanceLeft_HT
263,Event_Normal_ChanceRight_HT,->,Event_Normal_ChanceMid_HT
264,Event_Normal_Goal_AT,->,Event_Normal_AT
265,Event_Normal_Goal_AT,->,Event_Normal_ChanceLeft_AT
266,Event_Normal_Goal_AT,->,Event_Normal_ChanceRight_AT
267,Event_Normal_Goal_AT,->,Goals_AT
268,Event_Normal_Goal_AT,->,Normal_chances_missed_AT
269,Event_Normal_Goal_HT,->,Event_Normal_HT
270,Event_Normal_Goal_HT,->,Goals_HT
271,Event_Normal_Goal_HT,->,Normal_chances_missed_HT
272,Event_Normal_HT,->,Event_Normal_ChanceMid_HT
273,Event_Normal_HT,->,Event_SEZ_PDIM_AT
274,Event_Normal_HT,->,Event_SEZ_PDIM_HT
275,Event_PSE_AT,->,Event_PSE_QuickPass_HT
276,Event_PSE_AT,->,Event_PSE_QuickRush_AT
277,Event_PSE_AT,->,Event_PSE_QuickRush_Goal_HT
278,Event_PSE_AT,->,Event_PSE_QuickStop_HT
279,Event_PSE_AT,->,Event_PSE_TechHead_AT
280,Event_PSE_AT,->,Event_PSE_WingAnyone_AT
281,Event_PSE_AT,->,Event_PSE_WingAnyone_Goal_HT
282,Event_PSE_AT,->,Event_SE_Goal_AT
283,Event_PSE_AT,->,Event_TSE_CornerAnyone_AT
284,Event_PSE_AT,->,Event_TSE_CornerAnyone_HT
285,Event_PSE_AT,->,Event_TSE_TiredDef_AT
286,Event_PSE_Goal_AT,->,Event_PSE_AT
287,Event_PSE_Goal_AT,->,Event_PSE_QuickRush_AT
288,Event_PSE_Goal_AT,->,Event_PSE_TechHead_AT
289,Event_PSE_Goal_AT,->,Event_PSE_WingAnyone_AT
290,Event_PSE_Goal_AT,->,Event_SE_Goal_AT
291,Event_PSE_Goal_AT,->,Event_TSE_TiredDef_Goal_AT
292,Event_PSE_Goal_HT,->,Event_PSE_HT
293,Event_PSE_Goal_HT,->,Event_PSE_QuickRush_HT
294,Event_PSE_Goal_HT,->,Event_PSE_TechHead_HT
295,Event_PSE_Goal_HT,->,Event_PSE_WingAnyone_HT
