ID,Variable 1,Dependency,Variable 2
397,Unpredictable_mistake_players_AT,->,Event_PSE_UnpredMistake_AT
398,RatingISPDef_AT,->,Event_Normal_ChanceIFK_Goal_AT
399,Event_PSE_UnpredSpecial_HT,->,PSE_unpred_chances_missed_HT
400,Event_Normal_ChanceISP_Goal_HT,->,Event_Normal_ChanceLS_Goal_HT
401,PDIMs_HT,->,Unpredictable_defenders_HT
402,Event_CA_HT,->,Event_CA_ChanceDFK_Goal_HT
403,Event_PSE_HT,->,Event_PSE_UnpredSpecial_HT
404,Event_Normal_ChanceRight_Goal_HT,->,Event_Normal_ChanceRight_HT
405,Event_TSE_ExperienceFwd_AT,->,Event_TSE_CornerHead_AT
406,Event_PSE_HT,->,Event_TSE_TiredDef_HT
407,Normal_chances_missed_HT,->,Event_Normal_ChanceMid_Goal_HT
408,Event_PSE_HT,->,Event_PSE_WingAnyone_HT
409,Event_PSE_AT,->,Event_PSE_QuickRush_AT
410,Event_Normal_HT,->,Event_Normal_ChanceDFK_HT
411,Unpredictable_special_action_players_HT,->,Technical_offensives_HT
412,Event_TSE_CornerAnyone_AT,->,Event_TSE_CornerHead_AT
413,Event_TSE_CornerHead_AT,->,Event_TSE_CornerHead_Goal_AT
414,Event_PSE_Wing_Goal_AT,->,Event_PSE_WingHead_Goal_AT
415,Event_PSE_TechHead_HT,->,Event_PSE_UnpredLongPass_HT
416,Event_PSE_WingAnyone_HT,->,Event_TSE_TiredDef_HT
417,CDs_AT,->,CDs_and_WBs_AT
418,CDs_and_WBs_AT,->,Quick_defenders_AT
419,Event_CA_ChanceDFK_Goal_HT,->,Event_CA_ChanceLMR_Goal_HT
420,Event_Normal_ChanceIFK_Goal_HT,->,Event_Normal_ChanceISP_Goal_HT
421,PNFs_AT,->,Event_SEZ_PNF_AT
422,Event_Normal_AT,->,Normal_chances_missed_AT
423,Event_PSE_Goal_AT,->,Event_PSE_UnpredOwnGoal_AT
424,Longshots_tactic_AT,->,Event_TSE_Goal_AT
425,Event_SEZ_PNF_Goal_AT,->,Event_Normal_Goal_AT
426,Event_CA_ChanceRight_AT,->,Event_CA_ChanceLeft_Goal_AT
427,Event_PSE_UnpredMistake_OwnGoal_HT,->,Event_PSE_UnpredOwnGoal_OwnGoal_HT
428,Event_PSE_HT,->,Event_SE_Goal_HT
429,Event_PSE_Unpred_Goals_AT,->,Event_PSE_Wing_Goal_AT
430,Unpredictable_own_goal_players_HT,->,Head_opposing_players_HT
431,Unpredictable_defenders_HT,->,Event_PSE_UnpredLongPass_HT
432,Event_PSE_UnpredOwnGoal_HT,->,Event_PSE_WingAnyone_HT
433,PSE_unpred_chances_missed_HT,->,Event_PSE_UnpredOwnGoal_HT
434,Event_TSE_ExperienceFwd_AT,->,Event_TSE_ExperienceFwd_Goal_AT
435,Unpredictable_players_HT,->,Corner_headers_offence_HT
436,Event_TSE_Corner_Goal_AT,->,Event_TSE_CornerAnyone_Goal_AT
437,Event_PSE_UnpredSpecial_AT,->,Event_PSE_UnpredSpecial_Goal_AT
438,PSE_unpred_chances_missed_AT,->,Event_PSE_UnpredOwnGoal_AT
439,Event_TSE_InexpDef_HT,->,Event_TSE_InexpDef_Goal_HT
440,Event_CA_HT,->,Event_Normal_AT
441,Event_CA_Goal_HT,->,Event_CA_ChanceDFK_Goal_HT
442,CA_tactic_AT,->,Event_PSE_UnpredLongPass_Goal_HT
443,CDs_and_WBs_AT,->,Event_Normal_ChanceLSNonTactic_AT
444,RatingRightDef_AT,->,RatingMidDef_AT
445,TacticType_AT,->,CA_tactic_AT
446,Event_PSE_WingAnyone_Goal_HT,->,Event_PSE_WingAnyone_HT
447,Event_CA_ChanceDFK_HT,->,Event_CA_ChanceRight_HT
448,RatingLeftAtt_HT,->,Score_left_HT
449,Event_PSE_UnpredSpecial_AT,->,Event_PSE_Goal_AT
450,Event_CA_ChanceLMR_Goal_HT,->,Event_CA_ChanceMid_Goal_HT
451,CDs_HT,->,PDIMs_HT
452,Event_CA_HT,->,Event_CA_ChanceIFK_HT
453,Event_PSE_UnpredOwnGoal_AT,->,Event_PSE_UnpredOwnGoal_OwnGoal_AT
454,Event_Normal_ChanceRight_Goal_AT,->,Event_Normal_ChanceRight_AT
455,Event_PSE_Unpred_Goals_AT,->,Event_PSE_Quick_Goal_AT
456,Event_CA_ChanceLMR_Goal_AT,->,Event_CA_ChanceRight_Goal_AT
457,PSE_spec_player_count_HT,->,Unpredictable_offensives_HT
458,Quick_offensives_HT,->,Event_PSE_QuickRush_HT
459,PSE_spec_player_count_AT,->,Corner_headers_offence_AT
460,Event_TSE_Goal_AT,->,Event_SE_Goal_AT
461,CDs_and_WBs_AT,->,Forwards_AT
462,Event_CA_ChanceLeft_AT,->,Event_CA_ChanceLeft_Goal_AT
463,Event_CA_HT,->,Event_CA_ChanceDFK_HT
464,Event_TSE_HT,->,Event_TSE_CornerAnyone_HT
465,Unpredictable_mistake_players_HT,->,Event_PSE_UnpredMistake_OwnGoal_HT
466,Event_PSE_Quick_Goal_AT,->,Event_PSE_QuickPass_Goal_AT
467,PSE_spec_player_count_AT,->,Unpredictable_offensives_AT
468,Corner_headers_defence_HT,->,Event_TSE_CornerAnyone_HT
469,Event_TSE_AT,->,Event_TSE_Goal_AT
470,CDs_AT,->,RatingISPDef_AT
471,Event_PSE_UnpredSpecial_AT,->,PSE_unpred_chances_missed_AT
472,Event_CA_ChanceLMR_Goal_AT,->,Event_CA_ChanceMid_Goal_AT
473,Event_PSE_Quick_Goal_AT,->,Event_PSE_Wing_Goal_AT
474,Event_PSE_UnpredLongPass_Goal_AT,->,Event_PSE_Unpred_Goals_AT
475,RatingMidDef_AT,->,Score_middle_HT
476,RatingISPDef_AT,->,RatingISPAtt_AT
477,Event_TSE_HT,->,Event_TSE_ExperienceFwd_HT
478,Event_PSE_UnpredSpecial_Goal_HT,->,Event_PSE_Unpred_Goals_HT
479,Event_CA_ChanceRight_HT,->,Event_CA_ChanceRight_Goal_HT
480,PSE_unpred_chances_missed_HT,->,Event_PSE_WingAnyone_HT
481,Longshots_tactic_HT,->,Event_Normal_ChanceLS_HT
482,Unpredictable_special_action_players_HT,->,Event_PSE_UnpredSpecial_HT
483,Event_CA_ChanceMid_AT,->,Event_CA_ChanceRight_AT
484,CDs_and_WBs_HT,->,RatingMidfield_HT
485,Event_CA_ChanceDFK_HT,->,Event_CA_ChanceLeft_HT
486,Event_Normal_ChanceMid_HT,->,Event_Normal_ChancePK_HT
487,Normal_chances_missed_HT,->,Event_Normal_ChanceLeft_HT
488,Event_CA_ChanceDFK_AT,->,Event_CA_ChanceLeft_AT
489,Event_TSE_InexpDef_AT,->,Event_TSE_InexpDef_Goal_AT
490,Event_PSE_UnpredScoreOwn_HT,->,Event_PSE_UnpredLongPass_HT
491,Event_PSE_HT,->,Event_PSE_Unpred_Goals_HT
492,Event_PSE_HT,->,Event_PSE_QuickRush_HT
493,Event_Normal_ChanceMid_HT,->,Event_Normal_ChanceRight_HT
494,AiM_AoW_tactic_AT,->,Event_CA_ChanceMid_AT
495,Unpredictable_special_action_players_AT,->,Quick_offensives_AT
496,RatingRightAtt_HT,->,Score_right_HT
497,TacticType_HT,->,AiM_AoW_tactic_HT
498,Event_PSE_QuickRush_Goal_HT,->,Event_PSE_QuickRush_HT
499,Event_Normal_ChanceLeft_Goal_AT,->,Event_Normal_ChanceLeft_AT
500,CDs_and_WBs_HT,->,Event_Normal_ChancePK_Goal_HT
501,RatingISPDef_AT,->,Event_Normal_ChanceLSNonTactic_Goal_AT
502,Event_SE_Goal_AT,->,Goals_AT
503,Event_PSE_UnpredMistake_HT,->,Event_PSE_Goal_HT
504,Event_Normal_ChanceLS_Goal_HT,->,Event_Normal_ChanceLS_all_Goal_HT
505,Corner_headers_defence_HT,->,Head_opposing_players_HT
506,Event_Normal_ChanceDFK_HT,->,Event_Normal_ChancePK_HT
507,Event_Normal_ChanceISP_Goal_AT,->,Event_Normal_ChanceLRM_Goal_AT
508,Event_TSE_CornerHead_Goal_AT,->,Event_TSE_CornerAnyone_Goal_AT
509,Event_PSE_Goal_HT,->,Event_PSE_UnpredOwnGoal_HT
510,CDs_and_WBs_HT,->,Wingers_HT
511,Event_CA_ChanceLeft_HT,->,Event_CA_ChanceLeft_Goal_HT
512,Head_offensives_HT,->,Quick_offensives_HT
513,Longshots_tactic_AT,->,Forwards_AT
514,Event_Normal_Goal_AT,->,Event_Normal_ChanceRight_AT
515,Event_PSE_AT,->,Event_SE_Goal_AT
516,TacticType_AT,->,Event_Normal_ChanceIFK_AT
517,Event_PSE_HT,->,PSE_unpred_chances_missed_HT
518,Event_PSE_QuickPass_HT,->,Event_PSE_WingAnyone_HT
519,PSE_spec_player_count_AT,->,Quick_offensives_AT
520,TacticType_HT,->,RatingMidDef_HT
521,Event_CA_AT,->,Event_CA_ChanceIFK_Goal_AT
522,Event_PSE_Goal_AT,->,Event_PSE_UnpredSpecial_Goal_AT
