ID,Variable 1,Dependency,Variable 2
102,Event_Normal_ChanceMid_Goal_AT,->,TacticType_AT
103,RatingMidAtt_HT,->,RatingLeftAtt_HT
104,Wingers_HT,->,RatingLeftAtt_HT
105,AiM_AoW_tactic_HT,->,RatingLeftAtt_HT
106,TacticType_AT,->,Creatively_tactic_AT
107,TacticType_AT,->,Longshots_tactic_AT
108,Longshots_tactic_HT,->,Event_Normal_ChanceLS_HT
109,TacticType_AT,->,Event_Normal_ChanceLS_HT
110,TacticType_AT,->,Pressing_tactic
111,TacticType_HT,->,Pressing_tactic
112,TacticType_AT,->,AiM_AoW_tactic_AT
113,Wingers_HT,->,RatingRightAtt_HT
114,RatingLeftAtt_HT,->,RatingRightAtt_HT
115,Longshots_tactic_HT,->,RatingLeftDef_AT
116,TacticType_AT,->,RatingLeftDef_AT
117,Forwards_HT,->,Event_TSE_ExperienceFwd_HT
118,Creatively_tactic_AT,->,Event_TSE_ExperienceFwd_HT
119,Creatively_tactic_HT,->,Event_TSE_ExperienceFwd_HT
120,CA_tactic_AT,->,Event_TSE_ExperienceFwd_HT
121,Creatively_tactic_AT,->,Event_TSE_CornerHead_Goal_HT
122,TacticType_HT,->,Event_TSE_CornerHead_Goal_HT
123,TacticSkill_HT,->,Event_Normal_ChanceLS_Goal_HT
124,Event_Normal_ChanceLS_HT,->,Event_Normal_ChanceLS_Goal_HT
125,Longshots_tactic_AT,->,Event_Normal_ChanceLS_AT
126,Event_Normal_ChanceLS_Goal_AT,->,Event_Normal_ChanceLS_AT
127,Normal_chances_missed_AT,->,Event_Normal_ChanceLS_AT
128,Longshots_tactic_AT,->,Event_Normal_ChanceIFK_AT
129,Event_Normal_ChanceMid_AT,->,Event_Normal_ChanceIFK_AT
130,Normal_chances_missed_AT,->,Event_Normal_ChanceIFK_AT
131,Event_Normal_ChanceIFK_Goal_AT,->,Event_Normal_ChanceIFK_AT
132,RatingLeftDef_AT,->,RatingRightDef_AT
133,CA_tactic_AT,->,RatingRightDef_AT
134,RatingLeftDef_AT,->,Score_right_HT
135,RatingRightAtt_HT,->,Score_right_HT
136,Event_TSE_ExperienceFwd_HT,->,Event_TSE_ExperienceFwd_Goal_HT
137,Event_Normal_ChanceLS_Goal_HT,->,Event_Normal_ChanceLS_all_Goal_HT
138,Event_Normal_ChanceLSNonTactic_Goal_HT,->,Event_Normal_ChanceLS_all_Goal_HT
139,Event_TSE_CornerHead_Goal_HT,->,Event_TSE_CornerHead_HT
140,Creatively_tactic_AT,->,Event_TSE_CornerHead_HT
141,TacticType_HT,->,Event_TSE_CornerHead_HT
142,Event_Normal_AT,->,Event_Normal_ChanceRight_Goal_HT
143,Score_right_HT,->,Event_Normal_ChanceRight_Goal_HT
144,RatingRightDef_AT,->,RatingMidDef_AT
145,TacticType_AT,->,RatingMidDef_AT
146,RatingRightDef_AT,->,Score_left_HT
147,RatingLeftAtt_HT,->,Score_left_HT
148,Score_left_HT,->,Event_Normal_ChanceLeft_Goal_HT
149,Event_Normal_AT,->,Event_Normal_ChanceLeft_Goal_HT
150,RatingMidDef_AT,->,CDs_AT
151,RatingLeftDef_AT,->,CDs_AT
152,CA_tactic_AT,->,CDs_AT
153,RatingMidDef_AT,->,Score_middle_HT
154,RatingMidAtt_HT,->,Score_middle_HT
155,Event_CA_HT,->,Event_CA_ChanceLMR_Goal_HT
156,Score_middle_HT,->,Event_CA_ChanceLMR_Goal_HT
157,RatingMidDef_AT,->,PDIMs_AT
158,CDs_AT,->,PDIMs_AT
159,Event_Normal_AT,->,Event_Normal_ChanceMid_Goal_HT
160,Score_middle_HT,->,Event_Normal_ChanceMid_Goal_HT
161,RatingRightDef_AT,->,CDs_and_WBs_AT
162,Longshots_tactic_HT,->,CDs_and_WBs_AT
163,CDs_AT,->,CDs_and_WBs_AT
164,CA_tactic_AT,->,CDs_and_WBs_AT
165,Event_CA_ChanceLMR_Goal_HT,->,Event_CA_ChanceIFK_HT
166,Event_CA_HT,->,Event_CA_ChanceIFK_HT
167,Event_Normal_ChanceMid_Goal_AT,->,Wingers_AT
168,TacticType_AT,->,Wingers_AT
169,CDs_and_WBs_AT,->,Wingers_AT
170,Event_Normal_ChanceRight_Goal_HT,->,Event_Normal_ChanceLRM_Goal_HT
171,Event_Normal_ChanceLeft_Goal_HT,->,Event_Normal_ChanceLRM_Goal_HT
172,Event_Normal_ChanceMid_Goal_HT,->,Event_Normal_ChanceLRM_Goal_HT
173,Event_CA_ChanceLMR_Goal_HT,->,Event_CA_ChanceDFK_HT
174,Event_CA_HT,->,Event_CA_ChanceDFK_HT
175,Event_CA_ChanceIFK_HT,->,Event_CA_ChanceDFK_HT
176,Wingers_AT,->,Event_PSE_WingAnyone_Goal_HT
177,Creatively_tactic_HT,->,Event_PSE_WingAnyone_Goal_HT
178,Wingers_HT,->,Event_PSE_WingAnyone_Goal_HT
179,Wingers_AT,->,Forwards_AT
180,Longshots_tactic_AT,->,Forwards_AT
181,RatingMidfield_AT,->,Forwards_AT
182,CDs_and_WBs_AT,->,Forwards_AT
183,TacticType_AT,->,Event_TSE_ExperienceFwd_AT
184,Forwards_AT,->,Event_TSE_ExperienceFwd_AT
185,Event_Normal_ChanceLSNonTactic_Goal_AT,->,Event_Normal_ChanceLSNonTactic_AT
186,Forwards_AT,->,Event_Normal_ChanceLSNonTactic_AT
187,Normal_chances_missed_AT,->,Event_Normal_ChanceLSNonTactic_AT
188,Forwards_AT,->,Event_SEZ_PNF_Goal_AT
189,Normal_chances_missed_AT,->,Event_SEZ_PNF_Goal_AT
190,CDs_HT,->,Event_SEZ_PNF_Goal_AT
191,Event_CA_ChanceDFK_HT,->,Event_CA_ChanceRight_HT
192,Event_CA_HT,->,Event_CA_ChanceRight_HT
193,Event_CA_ChanceIFK_HT,->,Event_CA_ChanceRight_HT
194,Wingers_AT,->,Unpredictable_own_goal_players_AT
195,PDIMs_AT,->,Unpredictable_own_goal_players_AT
196,Forwards_AT,->,Unpredictable_own_goal_players_AT
197,Creatively_tactic_AT,->,Unpredictable_own_goal_players_AT
198,TacticType_AT,->,RatingMidAtt_AT
199,Forwards_AT,->,RatingMidAtt_AT
200,CDs_and_WBs_AT,->,RatingMidAtt_AT
201,Event_TSE_ExperienceFwd_AT,->,Event_TSE_ExperienceFwd_Goal_AT
202,Event_SEZ_PNF_Goal_AT,->,Event_SEZ_PNF_AT
203,Normal_chances_missed_AT,->,Event_SEZ_PNF_AT
204,Event_CA_ChanceDFK_HT,->,Event_CA_ChanceLeft_HT
205,Event_CA_ChanceRight_HT,->,Event_CA_ChanceLeft_HT
206,AiM_AoW_tactic_HT,->,Event_CA_ChanceLeft_HT
207,Event_CA_HT,->,Event_CA_ChanceLeft_HT
208,Event_CA_ChanceIFK_HT,->,Event_CA_ChanceLeft_HT
209,Longshots_tactic_AT,->,RatingISPAtt_AT
210,RatingMidAtt_AT,->,RatingISPAtt_AT
211,Wingers_AT,->,RatingLeftAtt_AT
212,Longshots_tactic_AT,->,RatingLeftAtt_AT
213,RatingMidAtt_AT,->,RatingLeftAtt_AT
214,RatingMidDef_HT,->,Score_middle_AT
215,RatingMidAtt_AT,->,Score_middle_AT
216,Event_CA_ChanceLeft_HT,->,Event_CA_ChanceMid_HT
217,Event_CA_ChanceDFK_HT,->,Event_CA_ChanceMid_HT
218,Event_CA_ChanceRight_HT,->,Event_CA_ChanceMid_HT
219,Event_CA_HT,->,Event_CA_ChanceMid_HT
220,Event_CA_ChanceIFK_HT,->,Event_CA_ChanceMid_HT
221,PDIMs_AT,->,PNFs_AT
222,Event_SEZ_PNF_AT,->,PNFs_AT
223,RatingMidAtt_AT,->,PNFs_AT
224,RatingISPAtt_AT,->,TacticSkill_AT
225,TacticType_AT,->,TacticSkill_AT
226,CDs_and_WBs_AT,->,TacticSkill_AT
227,RatingMidDef_AT,->,RatingISPDef_AT
228,RatingISPAtt_AT,->,RatingISPDef_AT
229,RatingISPDef_HT,->,Score_ISP_AT
230,RatingISPAtt_AT,->,Score_ISP_AT
231,Wingers_AT,->,RatingRightAtt_AT
232,RatingLeftAtt_AT,->,RatingRightAtt_AT
233,RatingRightDef_HT,->,Score_left_AT
234,RatingLeftAtt_AT,->,Score_left_AT
235,Event_CA_ChanceLeft_HT,->,Event_CA_ChanceMid_Goal_HT
236,Event_CA_ChanceLMR_Goal_HT,->,Event_CA_ChanceMid_Goal_HT
237,Event_CA_ChanceRight_HT,->,Event_CA_ChanceMid_Goal_HT
238,Event_CA_ChanceMid_HT,->,Event_CA_ChanceMid_Goal_HT
239,Wingers_HT,->,Event_CA_ChanceMid_Goal_HT
240,PNFs_AT,->,Unpredictable_offensives_AT
241,Unpredictable_own_goal_players_AT,->,Unpredictable_offensives_AT
242,TacticType_AT,->,Unpredictable_offensives_AT
243,RatingISPDef_AT,->,Score_ISP_HT
244,RatingISPAtt_HT,->,Score_ISP_HT
245,RatingLeftDef_HT,->,Score_right_AT
246,RatingRightAtt_AT,->,Score_right_AT
247,Score_ISP_HT,->,Event_CA_ChanceIFK_Goal_HT
248,Event_CA_ChanceIFK_HT,->,Event_CA_ChanceIFK_Goal_HT
249,Score_ISP_HT,->,Event_CA_ChanceDFK_Goal_HT
250,Event_CA_ChanceDFK_HT,->,Event_CA_ChanceDFK_Goal_HT
251,Event_CA_ChanceLMR_Goal_HT,->,Event_CA_ChanceRight_Goal_HT
252,Event_CA_ChanceMid_Goal_HT,->,Event_CA_ChanceRight_Goal_HT
253,Event_CA_ChanceLeft_HT,->,Event_CA_ChanceRight_Goal_HT
254,Event_CA_ChanceRight_HT,->,Event_CA_ChanceRight_Goal_HT
255,Score_ISP_HT,->,Event_Normal_ChanceDFK_Goal_HT
256,CA_tactic_HT,->,Event_Normal_ChanceDFK_Goal_HT
257,CA_tactic_AT,->,Event_Normal_ChanceDFK_Goal_HT
258,Event_Normal_AT,->,Event_Normal_ChanceIFK_Goal_HT
259,Score_ISP_HT,->,Event_Normal_ChanceIFK_Goal_HT
260,Event_Normal_AT,->,Event_Normal_ChancePK_Goal_HT
261,Score_ISP_HT,->,Event_Normal_ChancePK_Goal_HT
262,Unpredictable_offensives_AT,->,Unpredictable_defenders_AT
263,Creatively_tactic_AT,->,Unpredictable_defenders_AT
264,CDs_and_WBs_AT,->,Unpredictable_defenders_AT
265,Event_CA_ChanceIFK_Goal_HT,->,Event_CA_ChanceISP_Goal_HT
266,Event_CA_ChanceDFK_Goal_HT,->,Event_CA_ChanceISP_Goal_HT
267,Event_CA_ChanceLMR_Goal_HT,->,Event_CA_ChanceLeft_Goal_HT
268,Event_CA_ChanceMid_Goal_HT,->,Event_CA_ChanceLeft_Goal_HT
269,Event_CA_ChanceLeft_HT,->,Event_CA_ChanceLeft_Goal_HT
270,Event_CA_ChanceRight_Goal_HT,->,Event_CA_ChanceLeft_Goal_HT
271,Unpredictable_defenders_HT,->,Event_PSE_UnpredLongPass_AT
272,Unpredictable_defenders_AT,->,Event_PSE_UnpredLongPass_AT
273,Creatively_tactic_AT,->,Event_PSE_UnpredLongPass_AT
274,Event_CA_ChanceLMR_Goal_HT,->,Event_CA_Goal_HT
275,Event_CA_ChanceIFK_Goal_HT,->,Event_CA_Goal_HT
276,Event_CA_ChanceDFK_Goal_HT,->,Event_CA_Goal_HT
277,Event_Normal_ChanceDFK_Goal_HT,->,Event_Normal_ChanceISP_Goal_HT
278,Event_Normal_ChanceIFK_Goal_HT,->,Event_Normal_ChanceISP_Goal_HT
279,Event_Normal_ChancePK_Goal_HT,->,Event_Normal_ChanceISP_Goal_HT
280,Unpredictable_defenders_AT,->,Unpredictable_special_action_players_AT
281,Unpredictable_offensives_AT,->,Unpredictable_special_action_players_AT
282,Unpredictable_defenders_AT,->,Unpredictable_players_AT
283,Unpredictable_offensives_AT,->,Unpredictable_players_AT
284,CA_tactic_HT,->,Event_PSE_UnpredLongPass_Goal_AT
285,Event_PSE_UnpredLongPass_AT,->,Event_PSE_UnpredLongPass_Goal_AT
286,Unpredictable_own_goal_players_AT,->,Unpredictable_mistake_players_AT
287,Unpredictable_special_action_players_AT,->,Unpredictable_mistake_players_AT
288,Unpredictable_players_AT,->,Unpredictable_mistake_players_AT
289,Event_Normal_ChanceLRM_Goal_HT,->,Event_Normal_Goal_HT
290,Event_Normal_ChanceLS_all_Goal_HT,->,Event_Normal_Goal_HT
291,Event_Normal_ChanceISP_Goal_HT,->,Event_Normal_Goal_HT
292,Event_Normal_Goal_HT,->,Normal_chances_missed_HT
293,Possession_HT,->,Normal_chances_missed_HT
294,Pressing_tactic,->,Normal_chances_missed_HT
295,Forwards_HT,->,Event_SEZ_PNF_Goal_HT
296,CDs_AT,->,Event_SEZ_PNF_Goal_HT
297,Normal_chances_missed_HT,->,Event_SEZ_PNF_Goal_HT
298,Forwards_HT,->,Event_Normal_ChanceLSNonTactic_HT
299,Event_Normal_ChanceLSNonTactic_Goal_HT,->,Event_Normal_ChanceLSNonTactic_HT
300,Normal_chances_missed_HT,->,Event_Normal_ChanceLSNonTactic_HT
301,Normal_chances_missed_HT,->,Event_Normal_ChancePK_HT
302,Event_Normal_ChancePK_Goal_HT,->,Event_Normal_ChancePK_HT
303,TacticType_AT,->,Event_CA_AT
304,Normal_chances_missed_HT,->,Event_CA_AT
305,CDs_and_WBs_AT,->,Event_CA_AT
306,Event_Normal_Goal_HT,->,Event_Normal_HT
307,CA_tactic_AT,->,Event_Normal_HT
308,Normal_chances_missed_HT,->,Event_Normal_HT
309,Event_Normal_AT,->,Event_SEZ_PDIM_AT
310,Event_Normal_HT,->,Event_SEZ_PDIM_AT
311,PDIMs_AT,->,Event_SEZ_PDIM_AT
312,Normal_chances_missed_HT,->,Event_SEZ_PNF_HT
313,Event_SEZ_PNF_Goal_HT,->,Event_SEZ_PNF_HT
314,Score_middle_AT,->,Event_CA_ChanceLMR_Goal_AT
315,Event_CA_AT,->,Event_CA_ChanceLMR_Goal_AT
316,Event_Normal_ChanceDFK_Goal_HT,->,Event_Normal_ChanceDFK_HT
317,Event_Normal_ChancePK_HT,->,Event_Normal_ChanceDFK_HT
318,Normal_chances_missed_HT,->,Event_Normal_ChanceDFK_HT
319,Event_CA_ChanceLMR_Goal_AT,->,Event_CA_ChanceIFK_AT
320,Event_CA_AT,->,Event_CA_ChanceIFK_AT
321,Event_SEZ_PDIM_HT,->,PDIMs_HT
322,RatingISPDef_HT,->,PDIMs_HT
323,Event_SEZ_PNF_HT,->,PDIMs_HT
324,Event_Normal_ChanceRight_Goal_HT,->,Event_Normal_ChanceRight_HT
325,Event_Normal_ChanceDFK_HT,->,Event_Normal_ChanceRight_HT
326,Normal_chances_missed_HT,->,Event_Normal_ChanceRight_HT
327,Event_CA_ChanceIFK_AT,->,Event_CA_ChanceIFK_Goal_AT
328,Score_ISP_AT,->,Event_CA_ChanceIFK_Goal_AT
329,Event_CA_ChanceLMR_Goal_AT,->,Event_CA_ChanceDFK_AT
330,Event_CA_ChanceIFK_AT,->,Event_CA_ChanceDFK_AT
331,Event_CA_AT,->,Event_CA_ChanceDFK_AT
332,RatingMidAtt_HT,->,PNFs_HT
333,PDIMs_HT,->,PNFs_HT
334,Event_SEZ_PNF_HT,->,PNFs_HT
335,Forwards_HT,->,Unpredictable_own_goal_players_HT
336,PDIMs_HT,->,Unpredictable_own_goal_players_HT
337,Creatively_tactic_HT,->,Unpredictable_own_goal_players_HT
338,Wingers_HT,->,Unpredictable_own_goal_players_HT
339,Event_Normal_ChanceRight_HT,->,Event_Normal_ChanceLeft_HT
340,Event_Normal_ChanceRight_Goal_HT,->,Event_Normal_ChanceLeft_HT
341,Normal_chances_missed_HT,->,Event_Normal_ChanceLeft_HT
342,Event_Normal_ChanceLeft_Goal_HT,->,Event_Normal_ChanceLeft_HT
343,Event_CA_ChanceDFK_AT,->,Event_CA_ChanceDFK_Goal_AT
344,Score_ISP_AT,->,Event_CA_ChanceDFK_Goal_AT
345,Unpredictable_own_goal_players_HT,->,Event_PSE_UnpredOwnGoal_HT
346,Unpredictable_own_goal_players_AT,->,Event_PSE_UnpredOwnGoal_HT
347,Creatively_tactic_HT,->,Event_PSE_UnpredOwnGoal_HT
348,Unpredictable_own_goal_players_HT,->,Event_PSE_UnpredOwnGoal_AT
349,Unpredictable_own_goal_players_AT,->,Event_PSE_UnpredOwnGoal_AT
350,Creatively_tactic_AT,->,Event_PSE_UnpredOwnGoal_AT
351,AiM_AoW_tactic_AT,->,Event_CA_ChanceRight_AT
352,Event_CA_ChanceIFK_AT,->,Event_CA_ChanceRight_AT
353,Event_CA_ChanceDFK_AT,->,Event_CA_ChanceRight_AT
354,Event_CA_AT,->,Event_CA_ChanceRight_AT
355,Longshots_tactic_HT,->,Event_Normal_ChanceIFK_HT
356,Event_Normal_ChanceLeft_HT,->,Event_Normal_ChanceIFK_HT
357,Normal_chances_missed_HT,->,Event_Normal_ChanceIFK_HT
358,Event_Normal_ChanceIFK_Goal_HT,->,Event_Normal_ChanceIFK_HT
359,Unpredictable_own_goal_players_HT,->,Unpredictable_offensives_HT
360,PNFs_HT,->,Unpredictable_offensives_HT
361,TacticType_HT,->,Unpredictable_offensives_HT
362,Event_PSE_UnpredOwnGoal_AT,->,Event_PSE_UnpredOwnGoal_OwnGoal_AT
363,Event_PSE_UnpredOwnGoal_HT,->,Event_PSE_UnpredOwnGoal_OwnGoal_HT
364,Unpredictable_offensives_AT,->,Event_PSE_UnpredScoreOwn_Goal_HT
365,Unpredictable_offensives_HT,->,Event_PSE_UnpredScoreOwn_Goal_HT
366,Unpredictable_offensives_AT,->,Event_PSE_UnpredScoreOwn_Goal_AT
367,Unpredictable_offensives_HT,->,Event_PSE_UnpredScoreOwn_Goal_AT
368,Event_CA_ChanceIFK_Goal_AT,->,Event_CA_ChanceISP_Goal_AT
369,Event_CA_ChanceDFK_Goal_AT,->,Event_CA_ChanceISP_Goal_AT
370,AiM_AoW_tactic_AT,->,Event_CA_ChanceLeft_AT
371,Event_CA_ChanceIFK_AT,->,Event_CA_ChanceLeft_AT
372,Event_CA_ChanceDFK_AT,->,Event_CA_ChanceLeft_AT
373,Event_CA_AT,->,Event_CA_ChanceLeft_AT
374,Event_CA_ChanceRight_AT,->,Event_CA_ChanceLeft_AT
375,Event_CA_ChanceLMR_Goal_AT,->,Event_CA_Goal_AT
376,Event_CA_ChanceIFK_Goal_AT,->,Event_CA_Goal_AT
377,Event_CA_ChanceDFK_Goal_AT,->,Event_CA_Goal_AT
378,CDs_and_WBs_HT,->,Unpredictable_defenders_HT
379,Creatively_tactic_HT,->,Unpredictable_defenders_HT
380,Unpredictable_offensives_HT,->,Unpredictable_defenders_HT
381,Event_Normal_HT,->,Event_Normal_ChanceMid_HT
382,Event_Normal_ChanceRight_HT,->,Event_Normal_ChanceMid_HT
383,Event_Normal_ChanceLeft_HT,->,Event_Normal_ChanceMid_HT
384,Event_Normal_ChanceIFK_HT,->,Event_Normal_ChanceMid_HT
385,Event_Normal_ChanceDFK_HT,->,Event_Normal_ChanceMid_HT
386,Unpredictable_defenders_HT,->,Event_PSE_UnpredLongPass_HT
387,Unpredictable_defenders_AT,->,Event_PSE_UnpredLongPass_HT
388,Creatively_tactic_HT,->,Event_PSE_UnpredLongPass_HT
389,Event_CA_ChanceIFK_AT,->,Event_CA_ChanceMid_AT
